text,label
"family portrait of need , neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking .",1
new best friend's playboy-mansion presentation of college life is laugh-out-loud ludicrous .,0
"poetry in motion captured on film . while it can be a bit repetitive , overall it's an entertaining and informative documentary .",1
"' . . . mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '",1
"twohy's a good yarn-spinner , and ultimately the story compels .",1
"the first tunisian film i have ever seen , and it's also probably the most good-hearted yet sensual entertainment i'm likely to see all year .",1
"return to never land may be another shameless attempt by disney to rake in dough from baby boomer families , but it's not half-bad .",1
ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic substance,0
the movie is undone by a filmmaking methodology that's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .,0
"the film makes a tragic error by going on for too long , trying to mirror every subsequent event in chinese history : war , revolution , communism , etc .",0
"a funny and well-contructed black comedy where the old adage "" be careful what you wish for "" is given a full workout .",1
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .",0
an average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son's discovery of his homosexuality .,1
"for all the complications , it's all surprisingly predictable .",0
griffin & co . manage to be spectacularly outrageous .,1
the film's maudlin focus on the young woman's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .,0
crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .,1
"like the best of godard's movies . . . it is visually ravishing , penetrating , impenetrable .",1
. . . would be a total loss if not for two supporting performances taking place at the movie's edges .,0
the episodic film makes valid points about the depersonalization of modern life . but the characters tend to be cliches whose lives are never fully explored .,0
"a solidly constructed , entertaining thriller that stops short of true inspiration .",1
the obnoxious title character provides the drama that gives added clout to this doc .,1
"a pale xerox of other , better crime movies .",0
from blushing to gushing---imamura squirts the screen in ‘warm water under a red bridge',1
"this familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it's told with sharp ears and eyes for the tenor of the times .",1
"so fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated . not to mention absolutely refreshed .",1
takashi miike keeps pushing the envelope : ichi the killer,1
a return to pure disney magic and is enjoyable family fare .,1
a feel-good movie that doesn't give you enough to feel good about .,0
"just like every other seagal movie , only louder and without that silly ponytail .",0
"i spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations . it's as flat as an open can of pop left sitting in the sun .",0
"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity .",0
"still pretentious and filled with subtext , but entertaining enough at 'face value' to recommend to anyone looking for something different .",1
"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film .",1
"stupid , infantile , redundant , sloppy , over-the-top , and amateurish . yep , it's "" waking up in reno . "" go back to sleep .",0
"mr . wollter and ms . seldhal give strong and convincing performances , but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion , grief and fear .",0
"the message is that even the most unlikely can link together to conquer all kinds of obstacles , whether they be of nature , of man or of one another .",1
"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .",0
"there's nothing like love to give a movie a b-12 shot , and cq shimmers with it .",1
"i enjoyed the movie in a superficial way , while never sure what its purpose was .",0
it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters .,1
"there is something in full frontal , i guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see .",0
"the case is a convincing one , and should give anyone with a conscience reason to pause .",1
might best be enjoyed as a daytime soaper .,0
delirious fun .,1
"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent . . . could have yielded such a flat , plodding picture .",0
it's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel . . .,1
friday after next is a lot more bluster than bite .,0
"not the great american comedy , but if you liked the previous movies in the series , you'll have a good time with this one too .",0
"if this silly little cartoon can inspire a few kids not to grow up to be greedy bastards , more power to it .",0
"bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made . it's a movie that accomplishes so much that one viewing can't possibly be enough .",1
peppered with witty dialogue and inventive moments .,1
the cast is uniformly excellent . . . but the film itself is merely mildly charming .,0
this dubious product of a college-spawned ( colgate u . ) comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips .,0
the chateau cleverly probes the cross-cultural differences between gauls and yanks .,1
a wildly entertaining scan of evans' career .,1
those with an interest in new or singular sorts of film experiences will find what time is it there ? well worth the time .,1
a modestly surprising movie .,1
"although jackson is doubtless reserving the darkest hours for the return of the king , we long for a greater sense of urgency in the here and now of the two towers .",1
"it's a film that hinges on its casting , and glover really doesn't fit the part .",0
"using an endearing cast , writer/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred .",1
`matrix'-style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka-inspired philosophy .,0
"though uniformly well acted , especially by young ballesta and galan ( a first-time actor ) , writer/director achero manas's film is schematic and obvious .",0
"charming and witty , it's also somewhat clumsy .",1
"as tweedy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or nude groupies on the nod to liven things up .",0
the issue of faith is not explored very deeply,0
"although the subject matter may still be too close to recent national events , the film works - mostly due to its superior cast of characters .",1
"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance .",1
"bartleby is a one-joke movie , and a bad joke at that .",0
"the movie is dawn of the dead crossed with john carpenter's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second .",0
"writer-director david jacobson and his star , jeremy renner , have made a remarkable film that explores the monster's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted .",1
"a must for fans of british cinema , if only because so many titans of the industry are along for the ride .",1
until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity .,1
"a tone of rueful compassion . . . reverberates throughout this film , whose meaning and impact is sadly heightened by current world events .",1
"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .",1
"the story is familiar from its many predecessors ; like them , it eventually culminates in the not-exactly -stunning insight that crime doesn't pay .",0
"definitely a crowd-pleaser , but then , so was the roman colosseum .",0
a visually flashy but narratively opaque and emotionally vapid exercise in style and mystification .,0
"dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement .",1
there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,1
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .",0
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he's shooting the latest system of a down video .",0
wonder of wonders -- a teen movie with a humanistic message .,1
"[a] superbly controlled , passionate adaptation of graham greene's 1955 novel .",1
"very amusing , not the usual route in a thriller , and the performances are odd and pixilated and sometimes both .",1
this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .,1
"the animation merely serves up a predictable , maudlin story that swipes heavily from bambi and the lion king , yet lacks the emotional resonance of either of those movies .",0
"in the end , there isn't much to it .",0
jason patric and ray liotta make for one splendidly cast pair .,1
an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves .,1
drumline ably captures the complicated relationships in a marching band .,1
they threw loads of money at an idea that should've been so much more even if it was only made for teenage boys and wrestling fans .,0
turturro is fabulously funny and over the top as a 'very sneaky' butler who excels in the art of impossible disappearing/reappearing acts,1
". . . although this idea is "" new "" the results are tired .",0
"an inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds .",1
"gay or straight , kissing jessica stein is one of the greatest date movies in years .",1
a film of precious increments artfully camouflaged as everyday activities .,1
"films about loss , grief and recovery are pretty valuable these days . seen in that light , moonlight mile should strike a nerve in many .",1
"there's an audience for it , but it could have been funnier and more innocent .",0
"the film starts promisingly , but the ending is all too predictable and far too cliched to really work .",0
"the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in , but the film must have been written . . . in the thrall of a vicious hangover .",0
"while parker and co-writer catherine di napoli are faithful to melville's plotline , they and a fully engaged supporting cast . . . have made the old boy's characters more quick-witted than any english lit major would have thought possible .",1
an hour and a half of joyful solo performance .,1
. . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might .,0
a pure participatory event that malnourished intellectuals will gulp down in a frenzy .,1
goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse .,1
intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject .,0
"all in all , there's only one thing to root for : expulsion for everyone .",0
"i could just feel the screenwriter at every moment 'tap , tap , tap , tap , tapping away' on this screenplay .",0
"everytime you think undercover brother has run out of steam , it finds a new way to surprise and amuse .",1
"a few hours after you've seen it , you forget you've been to the movies .",0
"at its best , the good girl is a refreshingly adult take on adultery . . .",1
the pitch must have read like a discarded house beautiful spread .,1
"the script is high on squaddie banter , low on shocks .",0
a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,1
feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series .,0
"it's not going to be everyone's bag of popcorn , but it definitely gives you something to chew on .",1
"while some of the camera work is interesting , the film's mid-to-low budget is betrayed by the surprisingly shoddy makeup work .",0
"shouldn't have been allowed to use the word "" new "" in its title , because there's not an original character , siuation or joke in the entire movie .",0
the film's intimate camera work and searing performances pull us deep into the girls' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that's opened between them .,1
"to call the other side of heaven "" appalling "" would be to underestimate just how dangerous entertainments like it can be .",0
"it just goes to show , an intelligent person isn't necessarily an admirable storyteller .",0
rarely has a film's title served such dire warning .,0
the script has less spice than a rat burger and the rock's fighting skills are more in line with steven seagal .,0
a creaky staircase gothic .,1
"ong chooses to present ah na's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character's blank-faced optimism .",0
"a remarkable movie with an unsatisfying ending , which is just the point .",1
"the creaking , rusty ship makes a fine backdrop , but the ghosts' haunting is routine .",0
no amount of nostalgia for carvey's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey's considerable talents are wasted in it .,0
a modest pleasure that accomplishes its goals with ease and confidence .,1
un thriller manqué qui tombe sur les nerfs presque dès la première image .,0
"its over-reliance on genre conventions , character types and formulaic conflict resolutions crushes all the goodwill it otherwise develops .",0
has all the scenic appeal of a cesspool .,0
"these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and i'm all for that .",1
this slight premise . . . works because of the ideal casting of the masterful british actor ian holm as the aged napoleon .,1
"as blunt as it is in depicting child abuse , el bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance .",1
"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back .",0
"unintelligible , poorly acted , brain-slappingly bad , harvard man is ludicrous enough that it could become a cult classic .",0
the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic . ',0
ferrara's strongest and most touching movie of recent years .,1
lurid and less than lucid work .,0
real-life strongman ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders .,0
"hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound .",0
hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,1
"[ "" take care of my cat "" ] is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals .",1
george lucas returns as a visionary with a tale full of nuance and character dimension .,1
an entertaining documentary that freshly considers arguments the bard's immortal plays were written by somebody else .,1
"it's not a particularly good film , but neither is it a monsterous one .",0
"for all the time we spend with these people , we never really get inside of them .",0
frequent flurries of creative belly laughs and genuinely enthusiastic performances . . . keep the movie slaloming through its hackneyed elements with enjoyable ease .,1
"anchored by friel and williams's exceptional performances , the film's power lies in its complexity . nothing is black and white .",1
two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away exhilarated .,1
a close-to-solid espionage thriller with the misfortune of being released a few decades too late .,0
"anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .",0
"like mike is a slight and uninventive movie : like the exalted michael jordan referred to in the title , many can aspire but none can equal .",0
a solidly seaworthy chiller .,1
"[director] o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short .",0
"presents nothing special and , until the final act , nothing overtly disagreeable .",0
"despite some strong performances , never rises above the level of a telanovela .",0
"rehearsals are frequently more fascinating than the results . last dance , whatever its flaws , fulfills one facet of its mission in making me want to find out whether , in this case , that's true .",1
"a slick , skillful little horror film .",1
"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision .",1
""" red dragon "" is entertaining . an obvious copy of one of the best films ever made , how could it not be ? but it is entertaining on an inferior level . it is a popcorn film , not a must-own , or even a must-see .",1
death might be a release .,0
nair does capture the complexity of a big family and its trials and tribulations . . .,1
"satin rouge is not a new , or inventive , journey , but it's encouraging to see a three-dimensional , average , middle-aged woman's experience of self-discovery handled with such sensitivity .",1
"eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some excellent work . but even a hero can stumble sometimes .",0
"taken as a whole , the tuxedo doesn't add up to a whole lot .",0
"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as sanguine as its title .",1
"even if invincible is not quite the career peak that the pianist is for roman polanski , it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken .",1
"like brosnan's performance , evelyn comes from the heart .",1
"like any good romance , son of the bride , proves it's never too late to learn .",1
a lifetime movie about men .,0
"desta vez , columbus capturou o pomo de ouro .",1
"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten .",1
a very stylish but ultimately extremely silly tale . . . a slick piece of nonsense but nothing more .,0
observant intelligence constantly vies with pretension -- and sometimes plain wacky implausibility -- throughout maelstrom .,0
"like its parade of predecessors , this halloween is a gory slash-fest . it can't escape its past , and it doesn't want to .",0
"piercingly affecting . . . while clearly a manipulative film , emerges as powerful rather than cloying .",1
succeeds in providing a disquiet world the long-dreaded completion of the police academy series .,0
"the movie's something-borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story . killing time , that's all that's going on here .",0
"one feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early italian neorealism .",1
"hailed as a clever exercise in neo-hitchcockianism , this clever and very satisfying picture is more accurately chabrolian .",1
a by-the-numbers effort that won't do much to enhance the franchise .,0
"if there was any doubt that peter o'fallon didn't have an original bone in his body , a rumor of angels should dispel it .",0
"standing by yourself is haunting . . . [it's] what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction .",1
"touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society . . . might benefit from a helping hand and a friendly kick in the pants .",1
that frenetic spectacle [on the tv show] has usually been leavened by a charm that's conspicuously missing from the girls' big-screen blowout .,0
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",1
can be classified as one of those 'alternate reality' movies . . . except that it would have worked so much better dealing in only one reality .,0
"as hugh grant says repeatedly throughout the movie , 'lovely ! brilliant ! '",1
"watching junk like this induces a kind of abstract guilt , as if you were paying dues for good books unread , fine music never heard .",0
michael gerbosi's script is economically packed with telling scenes .,1
quitting offers piercing domestic drama with spikes of sly humor .,1
"so faithful to the doldrums of the not-quite-urban , not-quite-suburban milieu as to have viewers recoiling from the reality check .",0
will grab your children by the imagination and amaze them and amuse them .,1
glizty but formulaic and silly . . . cagney's 'top of the world' has been replaced by the bottom of the barrel .,0
"sem se preocupar em criar momentos melodramáticos para arrancar lágrimas do espectador , o pianista é um filme triste sem que , para isso , precise ser emocionante .",1
". . . once the true impact of the day unfolds , the power of this movie is undeniable .",1
"in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",1
"it's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .",0
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .",1
. . . a cinematic disaster so inadvertently sidesplitting it's worth the price of admission for the ridicule factor alone .,0
""" nicholas nickleby "" is a perfect family film to take everyone to since there's no new "" a christmas carol "" out in the theaters this year . charlie hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a dickensian hero .",1
"debut effort by "" project greenlight "" winner is sappy and amateurish .",0
it's a satisfying summer blockbuster and worth a look .,1
"despite slick production values and director roger michell's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours .",0
`hey arnold ! ' has some visual wit . . . but little imagination elsewhere .,0
"as antonia is assimilated into this newfangled community , the film settles in and becomes compulsively watchable in a guilty-pleasure , daytime-drama sort of fashion .",1
"it's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake .",0
proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts .,1
"when a film is created solely because it's a marketable product , soulless and ugly movies like this are the result . let your silly childhood nostalgia slumber unmolested .",0
the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people .,1
it sends you away a believer again and quite cheered at just that .,1
"the slapstick is labored , and the bigger setpieces flat .",0
"a disoriented but occasionally disarming saga packed with moments out of an alice in wonderland adventure , a stalker thriller , and a condensed season of tv's big brother .",1
ruh-roh ! romething's really wrong with this ricture !,0
"a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .",1
"it's a lovely , eerie film that casts an odd , rapt spell .",1
alternately frustrating and rewarding .,0
shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors . . .,0
"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner's rousing score make good use of the hefty audio system .",1
some people want the ol' ball-and-chain and then there are those who just want the ball and chain .,1
"shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience .",1
"anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly .",0
this is more fascinating -- being real -- than anything seen on jerry springer .,1
"lasker's canny , meditative script distances sex and love , as byron and luther . . . realize they can't get no satisfaction without the latter .",1
"far too clever by half , howard's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another .",0
"lacking substance and soul , crossroads comes up shorter than britney's cutoffs .",0
no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise .,0
"the message of such reflections--intentional or not--is that while no art grows from a vacuum , many artists exist in one .",1
a mostly tired retread of several other mob tales .,0
this is one of those war movies that focuses on human interaction rather than battle and action sequences . . . and it's all the stronger because of it .,1
"you may be captivated , as i was , by its moods , and by its subtly transformed star , and still wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear .",1
"too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette .",0
"i found it slow , predictable and not very amusing .",0
". . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . .",0
"after watching it , you can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history .",1
the quirky and recessive charms of co-stars martin donovan and mary-louise parker help overcome the problematic script .,1
"is "" ballistic "" worth the price of admission ? absolutely not . it sucked . would i see it again ? please see previous answer .",0
a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .,1
"it will not appeal to the impatient , but those who like long books and movies will admire the way it accumulates power and depth .",1
thoroughly enjoyable .,1
"it's rare to find a film to which the adjective 'gentle' applies , but the word perfectly describes pauline & paulette .",1
"a breezy blend of art , history , esoteric musings and philosophy .",1
"witty , touching and well paced .",1
"blessed with a searing lead performance by ryan gosling ( murder by numbers ) , the movie is powerful and provocative . it's also built on a faulty premise , one it follows into melodrama and silliness .",0
feels untidily honest .,1
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise .",1
"manipulative claptrap , a period-piece movie-of-the-week , plain old blarney . . . take your pick . all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new .",0
"tykwer's surface flash isn't just a poor fit with kieslowski's lyrical pessimism ; it completely contradicts everything kieslowski's work aspired to , including the condition of art .",0
"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she's as morning-glory exuberant as she was in amélie .",1
cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most .,1
its sheer dynamism is infectious .,1
imagine o . henry's <b>the gift of the magi</b> relocated to the scuzzy underbelly of nyc's drug scene . merry friggin' christmas !,1
this low-rent -- and even lower-wit -- rip-off of the farrelly brothers' oeuvre gets way too mushy -- and in a relatively short amount of time .,0
veers uncomfortably close to pro-serb propaganda .,0
"like mike doesn't win any points for originality . it does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",1
"the film boasts at least a few good ideas and features some decent performances , but the result is disappointing .",0
nothing plot-wise is worth e-mailing home about .,0
as inept as big-screen remakes of the avengers and the wild wild west .,0
one thing is for sure : this movie does not tell you a whole lot about lily chou-chou .,0
this time kaufman's imagination has failed him .,0
"hip-hop has a history , and it's a metaphor for this love story .",1
"another one of those estrogen overdose movies like "" divine secrets of the ya ya sisterhood , "" except that the writing , acting and character development are a lot better .",1
a singularly off-putting romantic comedy .,0
so boring that even its target audience talked all the way through it .,0
an engaging overview of johnson's eccentric career .,1
"hardly makes the kind of points egoyan wanted to make , nor does it exist as the kind of monument he wanted to build , to victims whose voices have never gained the ears of the world .",0
it's impossible to indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant .,0
"a dull , inconsistent , dishonest female bonding picture .",0
"hatfield and hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie's political ramifications .",1
". . . a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 'n' roll .",1
deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance .,1
"it's harmless , diverting fluff . but it's hard to imagine a more generic effort in the genre .",0
"the salton sea has moments of inspired humour , though every scrap is of the darkest variety .",1
the movie succumbs to being nothing more than a formulaic chase in the dark .,0
"ultimately too repellent to fully endear itself to american art house audiences , but it is notable for its stylistic austerity and forcefulness .",1
the rollerball sequences feel sanitised and stagey .,0
"in the not-too-distant future , movies like ghost ship will be used as analgesic balm for overstimulated minds . right now , they're merely signposts marking the slow , lingering death of imagination .",0
befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject,0
a film of ideas and wry comic mayhem .,1
it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .,0
new ways of describing badness need to be invented to describe exactly how bad it is .,0
a movie that sends you out of the theater feeling like you've actually spent time living in another community .,1
its appeal will probably limited to lds church members and undemanding armchair tourists .,0
completely creatively stillborn and executed in a manner that i'm not sure could be a single iota worse . . . a soulless hunk of exploitative garbage .,0
"a quiet , disquieting triumph .",1
resembles a soft porn brian de palma pastiche .,0
"impeccably filmed , sexually charged , but ultimately lacking in substance , not to mention dragged down by a leaden closing act .",0
"not as good as the full monty , but a really strong second effort .",1
"the script's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .",1
it's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that's good is ultimately scuttled by a plot that's just too boring and obvious .,0
harmless fun .,1
has a shambling charm . . . a cheerfully inconsequential diversion .,1
"andersson creates a world that's at once surreal and disturbingly familiar ; absurd , yet tremendously sad .",1
"blue crush follows the formula , but throws in too many conflicts to keep the story compelling .",0
the actresses find their own rhythm and protect each other from the script's bad ideas and awkwardness .,1
"the script is a tired one , with few moments of joy rising above the stale material .",0
weird . rewarding .,1
the primitive force of this film seems to bubble up from the vast collective memory of the combatants . it's like watching a nightmare made flesh .,1
majidi's direction has never been smoother or more confident .,1
director david jacobson gives dahmer a consideration that the murderer never game his victims .,1
it looks much more like a cartoon in the end than the simpsons ever has .,0
"star trek : nemesis meekly goes where nearly every star trek movie has gone before . wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .",0
it is one more celluloid testimonial to the cruelties experienced by southern blacks as distilled through a caucasian perspective .,0
the tone shifts abruptly from tense to celebratory to soppy .,0
"the cast is phenomenal , especially the women .",1
"where tom green stages his gags as assaults on america's knee-jerk moral sanctimony , jackass lacks aspirations of social upheaval .",0
"watching haneke's film is , aptly enough , a challenge and a punishment . but watching huppert , a great actress tearing into a landmark role , is riveting .",1
several degrees shy of the gross-out contests one expects from current teen fare .,1
"limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .",0
the characters are never more than sketches . . . which leaves any true emotional connection or identification frustratingly out of reach .,0
. . . a rather bland affair .,0
a must see for all sides of the political spectrum,1
aggressive self-glorification and a manipulative whitewash . stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory .,0
"the setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions .",0
"while this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that's more interested in asking questions than in answering them .",1
another entertaining romp from robert rodriguez .,1
"a fast , funny , highly enjoyable movie .",1
". . . ice age treads predictably along familiar territory , making it a passable family film that won't win many fans over the age of 12 .",0
it's exactly what you'd expect .,0
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam .",0
an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .,0
"even before it builds up to its insanely staged ballroom scene , in which 3000 actors appear in full regalia , it's waltzed itself into the art film pantheon .",1
a minor picture with a major identity crisis -- it's sort of true and it's sort of bogus and it's ho-hum all the way through .,0
"maybe it's the star power of the cast or the redundant messages , but something aboul "" full frontal "" seems , well , contrived .",0
i have a new favorite musical -- and i'm not even a fan of the genre,1
"this is a good script , good dialogue , funny even for adults . the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .",1
"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .",1
a moving and weighty depiction of one family's attempts to heal after the death of a child .,1
as vulgar as it is banal .,0
a quasi-documentary by french filmmaker karim dridi that celebrates the hardy spirit of cuban music .,1
"the concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers .",1
"muddled , simplistic and more than a little pretentious .",0
"a big-budget/all-star movie as unblinkingly pure as the hours is a distinct rarity , and an event .",1
intimate and panoramic .,1
a captivating cross-cultural comedy of manners .,1
an intoxicating experience .,1
"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .",0
"a long , dull procession of despair , set to cello music culled from a minimalist funeral .",0
"[the film's] taste for "" shock humor "" will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers .",0
the movie fails to live up to the sum of its parts .,0
the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies . . . but the film suffers from its own difficulties .,1
"the film is surprisingly well-directed by brett ratner , who keeps things moving well -- at least until the problematic third act .",0
"every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy . half past dead is just such an achievement .",0
"i wish i could say "" thank god it's friday "" , but the truth of the matter is i was glad when it was over .",0
"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message .",0
"gives us a lot to chew on , but not all of it has been properly digested .",1
a riveting story well told .,1
"despite its faults , gangs excels in spectacle and pacing .",1
